timestamp,symbol,side,price,size,tickDirection
2018-07-01 00:02:24.881004,XBTUSD,Buy,6418.5,40,0+
2018-07-01 00:02:25.047101,XBTUSD,Buy,6418.5,4000,0+
2018-07-01 00:02:28.274403,XBTUSD,Sell,6418.0,10,--
2018-07-01 00:02:28.295870,XBTUSD,Buy,6418.5,211683,++
2018-07-01 00:02:28.295870,XBTUSD,Buy,6419.0,30282,++
2018-07-01 00:02:28.295870,XBTUSD,Buy,6419.5,12014,++
2018-07-01 00:02:28.295870,XBTUSD,Buy,6420.0,246021,++
2018-07-01 00:02:28.687105,XBTUSD,Sell,6418.0,150000,--
2018-07-01 00:02:28.725629,XBTUSD,Buy,6418.5,5555,++
2018-07-01 00:02:28.891179,XBTUSD,Buy,6418.5,105,0+
2018-07-01 00:02:28.937639,XBTUSD,Buy,6418.5,5000,0+
2018-07-01 00:02:29.029154,XBTUSD,Sell,6418.0,2070,--
2018-07-01 00:02:29.135960,XBTUSD,Buy,6418.5,9000,++
2018-07-01 00:02:29.253980,XBTUSD,Sell,6418.0,44,--
2018-07-01 00:02:29.291993,XBTUSD,Buy,6418.5,1001,++
2018-07-01 00:02:29.455349,XBTUSD,Buy,6418.5,10,0+
2018-07-01 00:02:29.561441,XBTUSD,Buy,6418.5,150000,0+
2018-07-01 00:02:29.580006,XBTUSD,Buy,6418.5,21000,0+
2018-07-01 00:02:29.603160,XBTUSD,Buy,6418.5,5555,0+
2018-07-01 00:02:29.666500,XBTUSD,Sell,6418.0,20,--
2018-07-01 00:02:29.691922,XBTUSD,Sell,6418.0,2000,0-
2018-07-01 00:02:29.730468,XBTUSD,Sell,6418.0,58,0-
2018-07-01 00:02:29.808640,XBTUSD,Buy,6418.5,1000,++
2018-07-01 00:02:29.996218,XBTUSD,Buy,6418.5,1300,0+
2018-07-01 00:02:30.031290,XBTUSD,Buy,6418.5,450,0+
2018-07-01 00:02:31.509321,XBTUSD,Sell,6418.0,1000,--
2018-07-01 00:02:32.144712,XBTUSD,Sell,6418.0,6419,0-
2018-07-01 00:02:32.163794,XBTUSD,Sell,6418.0,6418,0-
2018-07-01 00:02:32.201889,XBTUSD,Buy,6418.5,10000,++
2018-07-01 00:02:32.212511,XBTUSD,Buy,6418.5,115,0+
2018-07-01 00:02:32.314109,XBTUSD,Sell,6418.0,1000,--
2018-07-01 00:02:32.539377,XBTUSD,Buy,6418.5,5000,++
2018-07-01 00:02:33.836503,XBTUSD,Sell,6416.0,14877,--
2018-07-01 00:02:33.836503,XBTUSD,Sell,6416.5,27,--
2018-07-01 00:02:33.836503,XBTUSD,Sell,6417.0,28997,--
2018-07-01 00:02:33.836503,XBTUSD,Sell,6417.5,20000,--
2018-07-01 00:02:33.836503,XBTUSD,Sell,6418.0,169934,--
2018-07-01 00:02:33.862493,XBTUSD,Sell,6415.5,250,--
2018-07-01 00:02:33.946437,XBTUSD,Buy,6416.0,5000,++
2018-07-01 00:02:33.977704,XBTUSD,Buy,6416.0,1000,0+
2018-07-01 00:02:34.011418,XBTUSD,Sell,6415.5,5000,--
2018-07-01 00:02:34.029557,XBTUSD,Buy,6416.0,10000,++
2018-07-01 00:02:34.041534,XBTUSD,Sell,6415.5,8800,--
2018-07-01 00:02:34.182399,XBTUSD,Sell,6414.0,10888,--
2018-07-01 00:02:34.182399,XBTUSD,Sell,6414.5,23409,--
2018-07-01 00:02:34.182399,XBTUSD,Sell,6415.0,38699,--
2018-07-01 00:02:34.182399,XBTUSD,Sell,6415.5,911,0-
2018-07-01 00:02:34.243428,XBTUSD,Buy,6414.0,17000,0-
2018-07-01 00:02:34.347747,XBTUSD,Buy,6414.0,9118,0-
2018-07-01 00:02:34.347747,XBTUSD,Buy,6415.5,20,++
2018-07-01 00:02:34.347747,XBTUSD,Buy,6416.0,70862,++
2018-07-01 00:02:34.392875,XBTUSD,Sell,6413.5,5000,--
2018-07-01 00:02:34.469496,XBTUSD,Sell,6415.5,1200,++
2018-07-01 00:02:34.575338,XBTUSD,Buy,6414.5,15000,--
2018-07-01 00:02:34.708647,XBTUSD,Sell,6413.5,11500,--
2018-07-01 00:02:34.778144,XBTUSD,Buy,6414.5,1000,++
2018-07-01 00:02:34.869410,XBTUSD,Buy,6414.5,17,0+
2018-07-01 00:02:34.899207,XBTUSD,Buy,6414.5,10000,0+
2018-07-01 00:02:34.949588,XBTUSD,Sell,6413.5,20000,--
2018-07-01 00:02:34.986995,XBTUSD,Sell,6413.5,20000,0-
2018-07-01 00:02:35.007334,XBTUSD,Sell,6413.5,200,0-
2018-07-01 00:02:35.017963,XBTUSD,Sell,6413.5,1000,0-
2018-07-01 00:02:35.976224,XBTUSD,Sell,6413.0,12038,--
2018-07-01 00:02:35.976224,XBTUSD,Sell,6413.5,7962,0-
2018-07-01 00:02:36.012928,XBTUSD,Sell,6413.0,4500,0-
2018-07-01 00:02:36.038296,XBTUSD,Buy,6414.5,25477,++
2018-07-01 00:02:36.038296,XBTUSD,Buy,6415.0,900,++
2018-07-01 00:02:36.038296,XBTUSD,Buy,6415.5,25,++
2018-07-01 00:02:36.038296,XBTUSD,Buy,6416.0,3898,++
2018-07-01 00:02:36.145631,XBTUSD,Sell,6414.0,1000,--
2018-07-01 00:02:36.214840,XBTUSD,Buy,6414.5,169,++
2018-07-01 00:02:36.214840,XBTUSD,Buy,6416.0,3831,++
2018-07-01 00:02:36.240999,XBTUSD,Buy,6416.0,1210,0+
2018-07-01 00:02:36.468207,XBTUSD,Sell,6413.5,13900,--
2018-07-01 00:02:36.468207,XBTUSD,Sell,6414.0,6100,--
2018-07-01 00:02:36.490992,XBTUSD,Buy,6416.0,980000,++
2018-07-01 00:02:36.568295,XBTUSD,Sell,6413.5,44,--
2018-07-01 00:02:36.659352,XBTUSD,Sell,6413.0,19445,--
2018-07-01 00:02:36.659352,XBTUSD,Sell,6413.5,555,0-
2018-07-01 00:02:36.951669,XBTUSD,Sell,6412.0,628,--
2018-07-01 00:02:36.951669,XBTUSD,Sell,6412.5,372,--
2018-07-01 00:02:37.000925,XBTUSD,Buy,6414.0,160,++
2018-07-01 00:02:37.016916,XBTUSD,Sell,6412.0,70,--
2018-07-01 00:02:37.850214,XBTUSD,Buy,6414.0,40000,++
2018-07-01 00:02:38.503900,XBTUSD,Sell,6412.0,628,--
2018-07-01 00:02:38.531127,XBTUSD,Buy,6412.0,124372,0-
2018-07-01 00:02:38.531127,XBTUSD,Buy,6414.0,75628,++
2018-07-01 00:02:38.580804,XBTUSD,Buy,6414.0,500,0+
2018-07-01 00:02:38.594214,XBTUSD,Sell,6411.5,200,--
2018-07-01 00:02:38.611714,XBTUSD,Buy,6414.0,2000,++
2018-07-01 00:02:38.627550,XBTUSD,Sell,6411.5,900,--
2018-07-01 00:02:38.655566,XBTUSD,Sell,6411.5,2000,0-
2018-07-01 00:02:38.679296,XBTUSD,Buy,6414.0,3777,++
2018-07-01 00:02:38.698587,XBTUSD,Sell,6410.5,9526,--
2018-07-01 00:02:38.698587,XBTUSD,Sell,6411.0,18459,--
2018-07-01 00:02:38.698587,XBTUSD,Sell,6411.5,5015,--
2018-07-01 00:02:38.729367,XBTUSD,Sell,6410.5,1000,0-
2018-07-01 00:02:38.785495,XBTUSD,Sell,6410.5,10,0-
2018-07-01 00:02:38.980937,XBTUSD,Sell,6410.5,10000,0-
2018-07-01 00:02:39.001332,XBTUSD,Sell,6410.5,250,0-
2018-07-01 00:02:39.137413,XBTUSD,Buy,6412.0,500,++
2018-07-01 00:02:39.198693,XBTUSD,Sell,6410.5,1300,--
2018-07-01 00:02:39.482408,XBTUSD,Sell,6410.5,3000,0-
2018-07-01 00:02:39.677744,XBTUSD,Sell,6410.5,500,0-
2018-07-01 00:02:39.724323,XBTUSD,Sell,6410.5,1000,0-
2018-07-01 00:02:39.846886,XBTUSD,Sell,6410.5,960,0-
2018-07-01 00:02:39.868315,XBTUSD,Sell,6410.5,5800,0-
2018-07-01 00:02:39.883465,XBTUSD,Sell,6410.5,19000,0-
2018-07-01 00:02:41.032041,XBTUSD,Sell,6410.5,6000,0-
2018-07-01 00:02:41.374059,XBTUSD,Sell,6410.5,10000,0-
2018-07-01 00:02:41.457502,XBTUSD,Sell,6410.5,500,0-
2018-07-01 00:02:41.573769,XBTUSD,Sell,6408.5,8800,--
2018-07-01 00:02:41.573769,XBTUSD,Sell,6409.0,1492,--
2018-07-01 00:02:41.573769,XBTUSD,Sell,6409.5,500,--
2018-07-01 00:02:41.573769,XBTUSD,Sell,6410.0,851,--
2018-07-01 00:02:41.573769,XBTUSD,Sell,6410.5,13357,0-
2018-07-01 00:02:41.641103,XBTUSD,Sell,6408.0,159,--
2018-07-01 00:02:41.641103,XBTUSD,Sell,6408.5,841,0-
2018-07-01 00:02:41.683311,XBTUSD,Sell,6408.0,10900,0-
2018-07-01 00:02:41.768024,XBTUSD,Sell,6408.0,28000,0-
2018-07-01 00:02:41.807479,XBTUSD,Sell,6408.0,50,0-
2018-07-01 00:02:41.834063,XBTUSD,Sell,6407.5,46018,--
2018-07-01 00:02:41.834063,XBTUSD,Sell,6408.0,982,0-
2018-07-01 00:02:41.860810,XBTUSD,Buy,6411.0,184121,++
2018-07-01 00:02:41.992120,XBTUSD,Sell,6407.5,1950,--
2018-07-01 00:02:41.992120,XBTUSD,Sell,6410.5,50,--
2018-07-01 00:02:42.008389,XBTUSD,Sell,6407.5,3000,0-
2018-07-01 00:02:42.050942,XBTUSD,Sell,6407.5,2000,0-
2018-07-01 00:02:42.097522,XBTUSD,Sell,6407.5,270,0-
2018-07-01 00:02:42.227722,XBTUSD,Sell,6407.5,45033,0-
2018-07-01 00:02:42.340954,XBTUSD,Sell,6407.5,550,0-
2018-07-01 00:02:43.663163,XBTUSD,Sell,6406.5,4774,--
2018-07-01 00:02:43.663163,XBTUSD,Sell,6407.0,226,--
2018-07-01 00:02:43.804098,XBTUSD,Buy,6407.0,374,++
2018-07-01 00:02:43.804098,XBTUSD,Buy,6408.0,626,++
2018-07-01 00:02:43.850550,XBTUSD,Buy,6408.0,13987,0+
2018-07-01 00:02:44.183652,XBTUSD,Sell,6406.5,12000,--
2018-07-01 00:02:44.205519,XBTUSD,Sell,6406.5,2000,0-
2018-07-01 00:02:44.239286,XBTUSD,Sell,6406.5,1000,0-
2018-07-01 00:02:44.439705,XBTUSD,Buy,6407.0,5000,++
2018-07-01 00:02:44.583464,XBTUSD,Buy,6407.0,2,0+
2018-07-01 00:02:44.605158,XBTUSD,Sell,6406.5,150,--
2018-07-01 00:02:44.622910,XBTUSD,Sell,6406.5,5000,0-
2018-07-01 00:02:44.903462,XBTUSD,Sell,6406.5,12000,0-
2018-07-01 00:02:46.273384,XBTUSD,Sell,6406.5,10000,0-
2018-07-01 00:02:46.370934,XBTUSD,Sell,6406.5,1600,0-
2018-07-01 00:02:46.560553,XBTUSD,Sell,6406.5,1000,0-
2018-07-01 00:02:46.772873,XBTUSD,Buy,6407.0,61,++
2018-07-01 00:02:46.810506,XBTUSD,Sell,6406.5,300,--
2018-07-01 00:02:46.859202,XBTUSD,Sell,6406.5,5000,0-
2018-07-01 00:02:46.879853,XBTUSD,Sell,6406.5,500,0-
2018-07-01 00:02:46.910794,XBTUSD,Sell,6406.5,250000,0-
2018-07-01 00:02:46.939649,XBTUSD,Sell,6406.5,5555,0-
2018-07-01 00:02:46.969222,XBTUSD,Sell,6406.5,1000,0-
2018-07-01 00:02:47.072625,XBTUSD,Buy,6407.0,2500,++
2018-07-01 00:02:47.082983,XBTUSD,Buy,6407.0,3000,0+
2018-07-01 00:02:47.125420,XBTUSD,Sell,6406.5,35000,--
2018-07-01 00:02:47.144035,XBTUSD,Sell,6406.5,4500,0-
2018-07-01 00:02:47.160202,XBTUSD,Sell,6406.5,4000,0-
2018-07-01 00:02:47.317901,XBTUSD,Sell,6406.5,10,0-
2018-07-01 00:02:47.528235,XBTUSD,Buy,6407.0,500,++
2018-07-01 00:02:49.347305,XBTUSD,Sell,6406.5,4000,--
2018-07-01 00:02:49.460311,XBTUSD,Buy,6407.0,400000,++
2018-07-01 00:02:49.592083,XBTUSD,Sell,6406.5,2000,--
2018-07-01 00:02:49.634955,XBTUSD,Buy,6407.0,1500,++
2018-07-01 00:02:49.679586,XBTUSD,Sell,6406.5,115,--
2018-07-01 00:02:49.793676,XBTUSD,Sell,6406.5,5000,0-
2018-07-01 00:02:49.831662,XBTUSD,Buy,6407.0,200,++
2018-07-01 00:02:49.893009,XBTUSD,Buy,6407.0,150000,0+
2018-07-01 00:02:49.940534,XBTUSD,Buy,6407.0,40000,0+
2018-07-01 00:02:50.011857,XBTUSD,Sell,6406.5,1312,--
2018-07-01 00:02:50.036149,XBTUSD,Sell,6406.5,5000,0-
2018-07-01 00:02:51.017994,XBTUSD,Sell,6406.5,500,0-
2018-07-01 00:02:51.251775,XBTUSD,Buy,6407.0,3000,++
2018-07-01 00:02:51.443724,XBTUSD,Sell,6406.5,5000,--
2018-07-01 00:02:51.530576,XBTUSD,Sell,6406.5,58300,0-
2018-07-01 00:02:51.544712,XBTUSD,Sell,6406.5,1000,0-
2018-07-01 00:02:51.562392,XBTUSD,Sell,6406.5,2500,0-
2018-07-01 00:02:51.602020,XBTUSD,Sell,6406.5,1312,0-
2018-07-01 00:02:51.791644,XBTUSD,Sell,6406.5,1000,0-
2018-07-01 00:02:51.989515,XBTUSD,Sell,6406.5,1000,0-
2018-07-01 00:02:52.002344,XBTUSD,Sell,6406.5,30000,0-
2018-07-01 00:02:52.300335,XBTUSD,Sell,6406.5,10,0-
2018-07-01 00:02:52.326757,XBTUSD,Sell,6406.5,1200,0-
2018-07-01 00:02:53.799858,XBTUSD,Sell,6406.5,30000,0-
2018-07-01 00:02:53.908984,XBTUSD,Sell,6406.5,100,0-
2018-07-01 00:02:53.938777,XBTUSD,Sell,6406.5,700,0-
2018-07-01 00:02:53.973909,XBTUSD,Sell,6406.5,1000,0-
2018-07-01 00:02:54.185128,XBTUSD,Sell,6406.5,10,0-
2018-07-01 00:02:54.284197,XBTUSD,Sell,6406.5,1312,0-
2018-07-01 00:02:54.354683,XBTUSD,Sell,6406.5,10000,0-
2018-07-01 00:02:54.380036,XBTUSD,Sell,6406.5,5000,0-
2018-07-01 00:02:54.396803,XBTUSD,Sell,6406.5,250,0-
2018-07-01 00:02:54.651384,XBTUSD,Sell,6406.5,10,0-
2018-07-01 00:02:54.691020,XBTUSD,Sell,6406.5,1000,0-
2018-07-01 00:02:54.861388,XBTUSD,Sell,6406.5,1500,0-
2018-07-01 00:02:54.939913,XBTUSD,Sell,6406.5,11300,0-
2018-07-01 00:02:54.952125,XBTUSD,Sell,6406.5,500,0-
2018-07-01 00:02:56.156065,XBTUSD,Sell,6406.5,2000,0-
2018-07-01 00:02:56.259779,XBTUSD,Sell,6406.5,30000,0-
2018-07-01 00:02:56.276958,XBTUSD,Buy,6407.0,1916,++
2018-07-01 00:02:56.338719,XBTUSD,Buy,6407.0,6000,0+
2018-07-01 00:02:56.352611,XBTUSD,Sell,6406.5,500,--
2018-07-01 00:02:56.429370,XBTUSD,Buy,6407.0,50000,++
2018-07-01 00:02:56.490699,XBTUSD,Buy,6407.0,6361,0+
2018-07-01 00:02:56.522240,XBTUSD,Sell,6406.5,10,--
2018-07-01 00:02:56.558317,XBTUSD,Buy,6407.0,5000,++
2018-07-01 00:02:56.599922,XBTUSD,Buy,6407.0,6000,0+
2018-07-01 00:02:56.688921,XBTUSD,Buy,6407.5,2175,++
2018-07-01 00:02:56.688921,XBTUSD,Buy,6408.0,57825,++
2018-07-01 00:02:56.762171,XBTUSD,Buy,6408.0,200,0+
2018-07-01 00:02:56.801767,XBTUSD,Sell,6407.0,1000,--
2018-07-01 00:02:57.010355,XBTUSD,Sell,6407.5,1000,++
2018-07-01 00:02:58.984593,XBTUSD,Sell,6407.5,27,0+
2018-07-01 00:02:59.010854,XBTUSD,Sell,6407.5,25,0+
2018-07-01 00:02:59.282362,XBTUSD,Buy,6408.0,47,++
2018-07-01 00:02:59.365995,XBTUSD,Sell,6407.5,30000,--
2018-07-01 00:02:59.389237,XBTUSD,Buy,6408.0,100,++
2018-07-01 00:02:59.401015,XBTUSD,Sell,6407.5,10000,--
2018-07-01 00:02:59.445016,XBTUSD,Buy,6408.0,13000,++
2018-07-01 00:02:59.580375,XBTUSD,Sell,6407.5,10,--
2018-07-01 00:02:59.872923,XBTUSD,Buy,6408.0,46,++
2018-07-01 00:03:00.006566,XBTUSD,Sell,6407.5,250,--
2018-07-01 00:03:00.040121,XBTUSD,Buy,6408.0,100,++
2018-07-01 00:03:01.917418,XBTUSD,Buy,6408.0,2300,0+
2018-07-01 00:03:01.938089,XBTUSD,Buy,6408.0,89769,0+
2018-07-01 00:03:01.938089,XBTUSD,Buy,6409.0,2102,++
2018-07-01 00:03:01.938089,XBTUSD,Buy,6409.5,48338,++
2018-07-01 00:03:01.938089,XBTUSD,Buy,6410.0,9791,++
2018-07-01 00:03:02.176149,XBTUSD,Sell,6409.5,75,--
2018-07-01 00:03:02.212507,XBTUSD,Buy,6410.0,500,++
2018-07-01 00:03:02.267471,XBTUSD,Sell,6409.5,30,--
2018-07-01 00:03:02.328788,XBTUSD,Sell,6409.5,22,0-
2018-07-01 00:03:02.404077,XBTUSD,Sell,6409.5,5000,0-
2018-07-01 00:03:02.519577,XBTUSD,Sell,6409.5,10000,0-
2018-07-01 00:03:02.534839,XBTUSD,Sell,6409.5,10000,0-
2018-07-01 00:03:03.632420,XBTUSD,Buy,6410.0,17000,++
2018-07-01 00:03:03.815110,XBTUSD,Sell,6409.5,20,--
2018-07-01 00:03:03.932282,XBTUSD,Sell,6409.5,27,0-
2018-07-01 00:03:04.037863,XBTUSD,Buy,6410.0,10000,++
2018-07-01 00:03:04.258804,XBTUSD,Sell,6409.5,200,--
2018-07-01 00:03:04.339541,XBTUSD,Buy,6410.0,3200,++
2018-07-01 00:03:04.372873,XBTUSD,Sell,6409.5,13000,--
2018-07-01 00:03:04.490957,XBTUSD,Sell,6409.5,16,0-
2018-07-01 00:03:04.977625,XBTUSD,Buy,6410.0,10000,++
2018-07-01 00:03:06.045921,XBTUSD,Sell,6409.5,500,--
2018-07-01 00:03:06.332533,XBTUSD,Buy,6410.0,1000,++
2018-07-01 00:03:06.592536,XBTUSD,Sell,6409.5,3000,--
2018-07-01 00:03:06.648278,XBTUSD,Sell,6409.5,100,0-
2018-07-01 00:03:06.663363,XBTUSD,Buy,6410.0,20000,++
2018-07-01 00:03:06.678972,XBTUSD,Buy,6410.0,8000,0+
2018-07-01 00:03:06.704514,XBTUSD,Sell,6409.5,2400,--
2018-07-01 00:03:06.918665,XBTUSD,Buy,6410.0,49,++
2018-07-01 00:03:06.971197,XBTUSD,Buy,6410.0,1000,0+
2018-07-01 00:03:07.098887,XBTUSD,Buy,6410.0,2000,0+
2018-07-01 00:03:07.480915,XBTUSD,Sell,6409.5,200,--
2018-07-01 00:03:07.498975,XBTUSD,Sell,6409.5,10,0-
2018-07-01 00:03:08.752720,XBTUSD,Buy,6410.0,20000,++
2018-07-01 00:03:08.798791,XBTUSD,Buy,6410.0,25000,0+
2018-07-01 00:03:09.184671,XBTUSD,Buy,6410.0,201,0+
2018-07-01 00:03:09.541091,XBTUSD,Buy,6410.0,100,0+
2018-07-01 00:03:11.203046,XBTUSD,Sell,6409.5,10,--
2018-07-01 00:03:12.443272,XBTUSD,Sell,6409.5,800,0-
2018-07-01 00:03:13.042113,XBTUSD,Buy,6410.0,60000,++
2018-07-01 00:03:13.086644,XBTUSD,Sell,6409.5,1000,--
2018-07-01 00:03:13.186260,XBTUSD,Buy,6410.0,1200,++
2018-07-01 00:03:13.203533,XBTUSD,Buy,6410.0,30000,0+
2018-07-01 00:03:13.319408,XBTUSD,Sell,6409.5,1000,--
2018-07-01 00:03:13.502413,XBTUSD,Sell,6409.5,3000,0-
2018-07-01 00:03:13.716798,XBTUSD,Sell,6409.5,800,0-
2018-07-01 00:03:13.964499,XBTUSD,Sell,6409.5,1000,0-
2018-07-01 00:03:13.977958,XBTUSD,Sell,6409.5,5000,0-
2018-07-01 00:03:13.992400,XBTUSD,Sell,6409.5,1000,0-
2018-07-01 00:03:14.185988,XBTUSD,Buy,6410.0,2790,++
2018-07-01 00:03:14.217677,XBTUSD,Buy,6410.0,20000,0+
2018-07-01 00:03:14.258891,XBTUSD,Buy,6410.0,500,0+
2018-07-01 00:03:15.942373,XBTUSD,Sell,6409.5,356,--
2018-07-01 00:03:15.996649,XBTUSD,Sell,6409.5,100,0-
2018-07-01 00:03:16.015547,XBTUSD,Sell,6409.5,7500,0-
2018-07-01 00:03:16.225223,XBTUSD,Sell,6409.5,25000,0-
2018-07-01 00:03:16.240590,XBTUSD,Sell,6409.5,50000,0-
2018-07-01 00:03:16.294787,XBTUSD,Buy,6410.0,1,++
2018-07-01 00:03:16.308179,XBTUSD,Sell,6409.5,25934,--
2018-07-01 00:03:16.383862,XBTUSD,Sell,6409.0,1000,--
2018-07-01 00:03:16.399609,XBTUSD,Buy,6409.5,1400,++
2018-07-01 00:03:16.414690,XBTUSD,Sell,6408.5,4877,--
2018-07-01 00:03:16.414690,XBTUSD,Sell,6409.0,3478,--
2018-07-01 00:03:16.450248,XBTUSD,Sell,6408.5,1000,0-
2018-07-01 00:03:16.483888,XBTUSD,Sell,6408.5,500,0-
2018-07-01 00:03:16.505731,XBTUSD,Buy,6409.0,1500,++
2018-07-01 00:03:16.589084,XBTUSD,Sell,6408.5,10,--
2018-07-01 00:03:16.601492,XBTUSD,Buy,6409.0,4500,++
2018-07-01 00:03:16.727110,XBTUSD,Sell,6408.0,7912,--
2018-07-01 00:03:16.727110,XBTUSD,Sell,6408.5,7460,--
2018-07-01 00:03:16.965243,XBTUSD,Sell,6408.0,20000,0-
2018-07-01 00:03:17.146692,XBTUSD,Buy,6408.5,1000,++
2018-07-01 00:03:17.271417,XBTUSD,Sell,6408.0,1000,--
2018-07-01 00:03:18.532775,XBTUSD,Sell,6408.0,3333,0-
2018-07-01 00:03:18.598911,XBTUSD,Sell,6408.0,2000,0-
2018-07-01 00:03:18.751486,XBTUSD,Sell,6408.0,50,0-
2018-07-01 00:03:19.009495,XBTUSD,Buy,6408.5,90000,++
2018-07-01 00:03:19.361229,XBTUSD,Sell,6408.0,5000,--
2018-07-01 00:03:19.376030,XBTUSD,Sell,6408.0,1000,0-
2018-07-01 00:03:19.385714,XBTUSD,Sell,6408.0,50,0-
2018-07-01 00:03:19.482057,XBTUSD,Sell,6408.0,7000,0-
2018-07-01 00:03:19.508838,XBTUSD,Sell,6408.0,450,0-
2018-07-01 00:03:19.530025,XBTUSD,Sell,6408.0,150000,0-
2018-07-01 00:03:19.558491,XBTUSD,Sell,6408.0,15534,0-
2018-07-01 00:03:19.817355,XBTUSD,Sell,6408.0,10,0-
2018-07-01 00:03:19.899571,XBTUSD,Sell,6408.0,18000,0-
2018-07-01 00:03:20.160933,XBTUSD,Sell,6408.0,200,0-
2018-07-01 00:03:20.362774,XBTUSD,Sell,6408.0,300,0-
2018-07-01 00:03:20.407829,XBTUSD,Sell,6408.0,50,0-
2018-07-01 00:03:20.833410,XBTUSD,Sell,6408.0,700,0-
2018-07-01 00:03:20.897071,XBTUSD,Sell,6408.0,1312,0-
2018-07-01 00:03:21.164196,XBTUSD,Buy,6408.5,100,++
2018-07-01 00:03:21.478048,XBTUSD,Sell,6408.0,1500,--
2018-07-01 00:03:21.668913,XBTUSD,Sell,6408.0,3000,0-
2018-07-01 00:03:22.039690,XBTUSD,Sell,6408.0,2106,0-
2018-07-01 00:03:22.166428,XBTUSD,Buy,6408.0,197977,0-
2018-07-01 00:03:22.522939,XBTUSD,Buy,6408.0,7200,0-
2018-07-01 00:03:23.112614,XBTUSD,Sell,6406.0,2024,--
2018-07-01 00:03:23.112614,XBTUSD,Sell,6406.5,1139,--
2018-07-01 00:03:23.112614,XBTUSD,Sell,6407.0,4233,--
2018-07-01 00:03:23.112614,XBTUSD,Sell,6407.5,2604,--
2018-07-01 00:03:23.177079,XBTUSD,Sell,6406.0,4000,0-
2018-07-01 00:03:23.263937,XBTUSD,Sell,6405.5,5416,--
2018-07-01 00:03:23.263937,XBTUSD,Sell,6406.0,2084,0-
2018-07-01 00:03:23.292901,XBTUSD,Sell,6405.5,1,0-
2018-07-01 00:03:23.336459,XBTUSD,Buy,6406.5,1,++
2018-07-01 00:03:23.604820,XBTUSD,Buy,6406.0,10,--
2018-07-01 00:03:23.759604,XBTUSD,Sell,6405.0,2855,--
2018-07-01 00:03:23.759604,XBTUSD,Sell,6405.5,2145,--
2018-07-01 00:03:23.962968,XBTUSD,Sell,6405.0,5000,0-
2018-07-01 00:03:24.196687,XBTUSD,Sell,6405.0,1500,0-
2018-07-01 00:03:24.391477,XBTUSD,Sell,6405.0,425,0-
2018-07-01 00:03:24.416097,XBTUSD,Sell,6405.0,35000,0-
2018-07-01 00:03:24.454938,XBTUSD,Sell,6404.5,36277,--
2018-07-01 00:03:24.454938,XBTUSD,Sell,6405.0,3723,0-
2018-07-01 00:03:24.519617,XBTUSD,Buy,6405.5,10,++
2018-07-01 00:03:24.788565,XBTUSD,Sell,6404.5,1,--
2018-07-01 00:03:24.838832,XBTUSD,Sell,6404.5,300,0-
2018-07-01 00:03:24.976174,XBTUSD,Sell,6403.0,2492,--
2018-07-01 00:03:24.976174,XBTUSD,Sell,6403.5,3423,--
2018-07-01 00:03:24.976174,XBTUSD,Sell,6404.0,23532,--
2018-07-01 00:03:24.976174,XBTUSD,Sell,6404.5,553,0-
2018-07-01 00:03:26.005544,XBTUSD,Sell,6402.0,4950,--
2018-07-01 00:03:26.005544,XBTUSD,Sell,6402.5,257,--
2018-07-01 00:03:26.005544,XBTUSD,Sell,6403.0,793,0-
2018-07-01 00:03:26.149565,XBTUSD,Buy,6402.5,10,++
2018-07-01 00:03:26.298217,XBTUSD,Sell,6402.0,2000,--
2018-07-01 00:03:26.489469,XBTUSD,Sell,6402.0,32000,0-
2018-07-01 00:03:26.529207,XBTUSD,Sell,6402.0,10,0-
2018-07-01 00:03:26.831356,XBTUSD,Sell,6402.0,2000,0-
2018-07-01 00:03:26.873794,XBTUSD,Sell,6402.0,1000,0-
2018-07-01 00:03:27.003785,XBTUSD,Sell,6402.0,2000,0-
2018-07-01 00:03:27.191281,XBTUSD,Sell,6402.0,1,0-
2018-07-01 00:03:27.215779,XBTUSD,Sell,6402.0,50000,0-
2018-07-01 00:03:27.430679,XBTUSD,Sell,6402.0,500,0-
2018-07-01 00:03:29.013477,XBTUSD,Buy,6402.5,7200,++
2018-07-01 00:03:29.345735,XBTUSD,Sell,6402.0,13,--
2018-07-01 00:03:29.400542,XBTUSD,Sell,6400.0,50631,--
2018-07-01 00:03:29.400542,XBTUSD,Sell,6400.5,5050,--
2018-07-01 00:03:29.400542,XBTUSD,Sell,6401.0,13599,--
2018-07-01 00:03:29.400542,XBTUSD,Sell,6401.5,205,--
2018-07-01 00:03:29.400542,XBTUSD,Sell,6402.0,130515,0-
2018-07-01 00:03:29.531665,XBTUSD,Sell,6400.0,3000,0-
2018-07-01 00:03:29.566387,XBTUSD,Sell,6398.5,58411,--
2018-07-01 00:03:29.566387,XBTUSD,Sell,6399.0,11807,--
2018-07-01 00:03:29.566387,XBTUSD,Sell,6399.5,32413,--
2018-07-01 00:03:29.566387,XBTUSD,Sell,6400.0,27369,0-
2018-07-01 00:03:29.739793,XBTUSD,Sell,6398.5,35903,--
2018-07-01 00:03:29.739793,XBTUSD,Sell,6399.0,5000,--
2018-07-01 00:03:29.739793,XBTUSD,Sell,6400.5,97,++
2018-07-01 00:03:29.785680,XBTUSD,Buy,6401.5,100,++
2018-07-01 00:03:29.785680,XBTUSD,Buy,6402.0,700,++
